cell_id,method,successful_replicates,bias,empirical_se,mean_estimated_se,se_ratio,coverage,coverage_mcse,power,power_mcse,mean_rows,mean_events,mean_subjects,mean_observed_entry_sd,mean_observed_censoring,landmark_interval,censoring_target,entry_sd,n,study_end,censor_rate,failed_replicates
41,strict,1000,-0.00046814281094709,0.145740110322498,0.139218069961612,0.955248830631087,0.939,0.00756828910652864,0.824,0.0120425910833176,1222.205,109.605,452.814,3.99382044593303,0.150158,4,0.15,4,500,68,0.0079620714643161,0
42,delayed,1000,0.00451985137550802,0.126858943391276,0.124236432075789,0.979327343856255,0.945,0.00720936890441875,0.899,0.00952885092757778,1248.697,111.57,457.668,4.00437928119753,0.150852,6,0.15,4,500,72,0.00698707460980971,0
42,naive,1000,0.00450862441978229,0.126795945708003,0.12423808784761,0.979826974386988,0.945,0.00720936890441875,0.899,0.00952885092757778,1248.736,111.57,457.668,4.00437928119753,0.150852,6,0.15,4,500,72,0.00698707460980971,0
42,strict,1000,0.00479258750014373,0.126132687610504,0.125921381762966,0.99832473364723,0.947,0.00708456067798138,0.893,0.00977501918156686,1197.878,107.707,454.292,4.00437928119753,0.150852,6,0.15,4,500,72,0.00698707460980971,0
43,delayed,1000,-0.00671441259901755,0.170034038154855,0.163771401521664,0.963168335580623,0.934,0.00785136930732468,0.684,0.0147018366199601,1208.091,101.877,426.368,4.003578281644,0.300432,2,0.3,4,500,64,0.0210163600188013,0
43,naive,1000,-0.006642983452112,0.170016887881418,0.163757176953554,0.963181828547353,0.933,0.00790638982089803,0.685,0.0146892818068141,1208.122,101.877,426.368,4.003578281644,0.300432,2,0.3,4,500,64,0.0210163600188013,0
43,strict,1000,-0.00610606879897801,0.171566955743058,0.166104379876229,0.968160676144362,0.937,0.00768316341099159,0.68,0.0147512711316686,1134.853,96.659,419.355,4.003578281644,0.300432,2,0.3,4,500,64,0.0210163600188013,0
44,delayed,1000,-0.00399356276228536,0.147384376623432,0.144779683518887,0.982327210222558,0.943,0.00733150734842434,0.794,0.0127892142057282,1174.665,100.328,433.778,3.99329378597665,0.298582,4,0.3,4,500,68,0.0176194142527554,0
44,naive,1000,-0.00389204361604435,0.147491923759012,0.144798671669309,0.98173966396897,0.942,0.00739161687318817,0.794,0.0127892142057282,1174.701,100.328,433.778,3.99329378597665,0.298582,4,0.3,4,500,68,0.0176194142527554,0
44,strict,1000,-0.00439432747050585,0.150717777924369,0.146382715081415,0.971237216321424,0.942,0.00739161687318817,0.784,0.0130132240432569,1119.798,96.452,430.204,3.99329378597665,0.298582,4,0.3,4,500,68,0.0176194142527554,0
45,delayed,1000,0.00055062691903784,0.132614242537064,0.131290920085188,0.990021264484421,0.95,0.00689202437604511,0.879,0.0103130499853341,1143.012,98.357,438.504,4.00006580753656,0.300216,6,0.3,4,500,72,0.0153225304453787,0
45,naive,1000,0.000582620641550825,0.132562826946805,0.131295648583161,0.990440922294506,0.951,0.00682634602111555,0.878,0.0103496859855746,1143.045,98.357,438.504,4.00006580753656,0.300216,6,0.3,4,500,72,0.0153225304453787,0
45,strict,1000,0.000696498179467992,0.133870616955802,0.133180045861041,0.994841503606509,0.948,0.00702111102319284,0.862,0.0109066951914867,1092.407,94.637,433.556,4.00006580753656,0.300216,6,0.3,4,500,72,0.0153225304453787,0
46,delayed,1000,-0.00822683283406597,0.188774545344558,0.183257743082225,0.970775708916352,0.94,0.00750999334220744,0.579,0.0156127832240123,1056.329,80.347,386.428,4.00444900532731,0.497994,2,0.5,4,500,64,0.0413844682497951,0
46,naive,1000,-0.00815415582350314,0.188851548323596,0.183258485975229,0.970383815234685,0.939,0.00756828910652864,0.579,0.0156127832240123,1056.369,80.347,386.428,4.00444900532731,0.497994,2,0.5,4,500,64,0.0413844682497951,0
46,strict,1000,-0.00711385002828531,0.193765745677055,0.185702476215458,0.958386507205274,0.929,0.00812151463706124,0.571,0.0156511660907422,982.831,75.487,378.493,4.00444900532731,0.497994,2,0.5,4,500,64,0.0413844682497951,0
47,delayed,1000,0.00290859564961423,0.169998903039371,0.162743888836466,0.957323170484081,0.933,0.00790638982089803,0.698,0.0145188153786733,1017.746,80.034,398.873,4.00836442108024,0.49802,4,0.5,4,500,68,0.0350036899739846,0
47,naive,1000,0.00313427511060055,0.169857219276357,0.162775491552215,0.958307761340304,0.934,0.00785136930732468,0.701,0.0144775343204566,1017.785,80.034,398.873,4.00836442108024,0.49802,4,0.5,4,500,68,0.0350036899739846,0
47,strict,1000,0.00351912527264081,0.171750600423492,0.165018236640489,0.960801512388297,0.938,0.00762600813007697,0.693,0.0145859864253331,962.309,76.399,393.435,4.00836442108024,0.49802,4,0.5,4,500,68,0.0350036899739846,0
48,delayed,1000,0.00630345778272549,0.148666766836047,0.145756136468072,0.98042178201679,0.943,0.00733150734842434,0.808,0.0124553602918583,981.649,78.449,406.774,3.99846832439756,0.500402,6,0.5,4,500,72,0.0305818734380316,0
48,naive,1000,0.00638275522994368,0.148820758072421,0.145770144835493,0.979501426572202,0.941,0.00745110730026082,0.81,0.0124056438768812,981.687,78.449,406.774,3.99846832439756,0.500402,6,0.5,4,500,72,0.0305818734380316,0
48,strict,1000,0.00664101836496012,0.151028197349983,0.148556788299458,0.98363610839638,0.936,0.00773976743836661,0.795,0.0127661662216971,931.145,74.865,398.88,3.99846832439756,0.500402,6,0.5,4,500,72,0.0305818734380316,0
49,delayed,1000,0.00712981255881027,0.12097640121101,0.11846738405222,0.979260276106131,0.959,0.00627048642451286,0.925,0.00832916562447884,2094.753,193.505,711.441,3.99939786089051,0,2,0,4,750,64,0,0
49,naive,1000,0.0072210956655831,0.120978784224037,0.118453883367039,0.97912939137888,0.958,0.00634318531969546,0.926,0.00827792244467173,2094.813,193.505,711.441,3.99939786089051,0,2,0,4,750,64,0,0
49,strict,1000,0.00670160767492423,0.122241825991919,0.11978947600048,0.979938535999933,0.957,0.00641490451994416,0.925,0.00832916562447884,1985.556,185.005,702.421,3.99939786089051,0,2,0,4,750,64,0,0
50,delayed,1000,-0.00824038520163425,0.109599916063003,0.105813435623737,0.965451794350922,0.938,0.00762600813007697,0.956,0.00648567652600714,2055.162,190.651,711.43,3.99923740967823,0,4,0,4,750,68,0,0
50,naive,1000,-0.00824599259194987,0.109498362271677,0.105811822483656,0.96633246642654,0.939,0.00756828910652864,0.96,0.00619677335393187,2055.233,190.651,711.43,3.99923740967823,0,4,0,4,750,68,0,0
50,strict,1000,-0.00813059893692455,0.110453119848733,0.106758371504995,0.966549171731887,0.941,0.00745110730026082,0.953,0.00669260786241059,1972.42,184.227,709.134,3.99923740967823,0,4,0,4,750,68,0,0
51,delayed,1000,0.00115171033152446,0.0976755460078359,0.0959729749393625,0.982569116446641,0.947,0.00708456067798138,0.986,0.00371537346709587,2016.167,185.46,711.188,3.99774120885915,0,6,0,4,750,72,0,0
51,naive,1000,0.00124589720116011,0.0977145992104309,0.0959905867645638,0.982356654381252,0.948,0.00702111102319284,0.986,0.00371537346709587,2016.228,185.46,711.188,3.99774120885915,0,6,0,4,750,72,0,0
51,strict,1000,0.000625561795294863,0.098397656224746,0.0970746112086617,0.986554100302325,0.943,0.00733150734842434,0.983,0.00408790900094413,1940.724,179.653,708.153,3.99774120885915,0,6,0,4,750,72,0,0
52,delayed,1000,0.00462551345581449,0.124960113254695,0.125442430354537,1.00385976842754,0.949,0.00695693898205238,0.918,0.00867617427210865,1959.782,173.999,677.456,4.00222055555219,0.151641333333333,2,0.15,4,750,64,0.00955915600221909,0
52,naive,1000,0.00456673086576768,0.125074601928294,0.125426573039735,1.00281408939956,0.949,0.00695693898205238,0.919,0.00862780389206894,1959.862,173.999,677.456,4.00222055555219,0.151641333333333,2,0.15,4,750,64,0.00955915600221909,0
52,strict,1000,0.00558364686365788,0.12793188748708,0.127020113536609,0.992872973514414,0.943,0.00733150734842434,0.91,0.00904986187739901,1849.648,165.742,667.703,4.00222055555219,0.151641333333333,2,0.15,4,750,64,0.00955915600221909,0
53,delayed,1000,0.0107134002896809,0.116117668621324,0.112267125707213,0.966839302236868,0.939,0.00756828910652864,0.954,0.00662449998113065,1913.74,170.282,682.556,3.9909097919216,0.150545333333333,4,0.15,4,750,68,0.0079620714643161,0
53,naive,1000,0.0108209711592204,0.116150141250201,0.112277361187945,0.966657121372639,0.939,0.00756828910652864,0.955,0.00655553201502365,1913.796,170.282,682.556,3.9909097919216,0.150545333333333,4,0.15,4,750,68,0.0079620714643161,0
53,strict,1000,0.0107547935542005,0.11704550447366,0.113335744677789,0.968304978370991,0.94,0.00750999334220744,0.954,0.00662449998113065,1831.809,164.28,678.904,3.9909097919216,0.150545333333333,4,0.15,4,750,68,0.0079620714643161,0
54,delayed,1000,0.00635057042717735,0.104104259104293,0.101077618527158,0.97092683235849,0.943,0.00733150734842434,0.98,0.00442718872423573,1871.326,167.934,686.473,3.99558467758476,0.151236,6,0.15,4,750,72,0.00698707460980971,0
54,naive,1000,0.0064654988766729,0.104058586726726,0.101075353044514,0.971331210849074,0.943,0.00733150734842434,0.98,0.00442718872423573,1871.37,167.934,686.473,3.99558467758476,0.151236,6,0.15,4,750,72,0.00698707460980971,0
54,strict,1000,0.00593140158657013,0.105346013548272,0.102308336394746,0.971164764083507,0.943,0.00733150734842434,0.976,0.00483983470792134,1795.632,162.228,681.291,3.99558467758476,0.151236,6,0.15,4,750,72,0.00698707460980971,0
55,delayed,1000,-0.0053007700748631,0.139059329759295,0.133130102877047,0.957361890838166,0.932,0.00796090447122687,0.835,0.0117377595817941,1812.746,151.847,639.645,3.99467800388721,0.300844,2,0.3,4,750,64,0.0210163600188013,0
55,naive,1000,-0.00515363871722434,0.139069026804292,0.133132883561589,0.957315130628934,0.93,0.00806845710157772,0.838,0.0116514376795312,1812.823,151.847,639.645,3.99467800388721,0.300844,2,0.3,4,750,64,0.0210163600188013,0
55,strict,1000,-0.00502268341448124,0.140599351824999,0.134804711903732,0.958786154800486,0.936,0.00773976743836661,0.824,0.0120425910833176,1703.423,144.084,629.18,3.99467800388721,0.300844,2,0.3,4,750,64,0.0210163600188013,0
56,delayed,1000,0.00219928555785509,0.124538835619624,0.119112860777558,0.956431463205267,0.929,0.00812151463706124,0.915,0.00881901355027874,1759.653,149.872,650.259,4.0026804134658,0.300293333333333,4,0.3,4,750,68,0.0176194142527554,0
56,naive,1000,0.00227793534261239,0.124496742037038,0.119115675349306,0.956777449757432,0.929,0.00812151463706124,0.915,0.00881901355027874,1759.711,149.872,650.259,4.0026804134658,0.300293333333333,4,0.3,4,750,68,0.0176194142527554,0
56,strict,1000,0.0018228265041537,0.126429253747377,0.120574213771711,0.95368919927848,0.933,0.00790638982089803,0.907,0.00918428004799505,1676.867,143.811,644.823,4.0026804134658,0.300293333333333,4,0.3,4,750,68,0.0176194142527554,0
57,delayed,1000,0.00239309511493983,0.106013414545266,0.106959852338539,1.00892752862769,0.952,0.00675988165576884,0.96,0.00619677335393187,1715.833,147.33,658.027,3.99891221128789,0.299881333333333,6,0.3,4,750,72,0.0153225304453787,0
57,naive,1000,0.00243528467820156,0.106035365076345,0.106966453623581,1.00878092461478,0.952,0.00675988165576884,0.96,0.00619677335393187,1715.89,147.33,658.027,3.99891221128789,0.299881333333333,6,0.3,4,750,72,0.0153225304453787,0
57,strict,1000,0.00290191520360355,0.108481926000172,0.108492607917592,1.00009846725454,0.951,0.00682634602111555,0.958,0.00634318531969546,1639.964,141.822,650.403,3.99891221128789,0.299881333333333,6,0.3,4,750,72,0.0153225304453787,0
58,delayed,1000,0.0042740537084517,0.154657733599512,0.149982116668694,0.969767972011508,0.941,0.00745110730026082,0.774,0.0132258837133857,1584.744,120.324,579.482,3.99991358921756,0.497806666666667,2,0.5,4,750,64,0.0413844682497951,0
58,naive,1000,0.00431166530150531,0.154710519698057,0.149997572853038,0.969536998167827,0.944,0.00727076337120113,0.775,0.0132051126462443,1584.799,120.324,579.482,3.99991358921756,0.497806666666667,2,0.5,4,750,64,0.0413844682497951,0
58,strict,1000,0.00343264740674821,0.154328607906644,0.152575589023985,0.988640998539176,0.946,0.00714730718522718,0.757,0.0135628536820243,1474.872,112.875,567.493,3.99991358921756,0.497806666666667,2,0.5,4,750,64,0.0413844682497951,0
59,delayed,1000,-0.0018969058477819,0.136570784887017,0.132295233770475,0.968693515819803,0.941,0.00745110730026082,0.848,0.0113532374237483,1523.631,119.803,597.451,3.99320966726495,0.498793333333333,4,0.5,4,750,68,0.0350036899739846,0
59,naive,1000,-0.00175811085155316,0.136533773397294,0.132309501738546,0.969060610033416,0.941,0.00745110730026082,0.85,0.0112915897906362,1523.675,119.803,597.451,3.99320966726495,0.498793333333333,4,0.5,4,750,68,0.0350036899739846,0
59,strict,1000,-0.000696662776133121,0.138147511396431,0.134244511196587,0.971747589512176,0.939,0.00756828910652864,0.846,0.0114142016803629,1441.368,114.245,588.88,3.99320966726495,0.498793333333333,4,0.5,4,750,68,0.0350036899739846,0
60,delayed,1000,0.000696458959155162,0.124991943331192,0.119846318672699,0.958832349339033,0.939,0.00756828910652864,0.92,0.00857904423581089,1473.602,118.38,610.762,3.99920471056255,0.500022666666667,6,0.5,4,750,72,0.0305818734380316,0
60,naive,1000,0.000751204597960808,0.124983148022239,0.119847518792861,0.958909426505531,0.941,0.00745110730026082,0.921,0.00852988862764339,1473.669,118.38,610.762,3.99920471056255,0.500022666666667,6,0.5,4,750,72,0.0305818734380316,0
60,strict,1000,0.000684345663834246,0.127093533243153,0.12198006516497,0.959766103375221,0.941,0.00745110730026082,0.91,0.00904986187739901,1397.698,112.99,599.018,3.99920471056255,0.500022666666667,6,0.5,4,750,72,0.0305818734380316,0
61,delayed,1000,-0.0024899986740171,0.0843001163246025,0.083588274840188,0.991555865929371,0.947,0.00708456067798138,0.999,0.000999499874937461,4188.457,389.32,1422.685,3.99995043263839,0,2,0,4,1500,64,0,0
61,naive,1000,-0.00249542541598113,0.0842159175387979,0.0835809728812844,0.992460514875695,0.948,0.00702111102319284,0.999,0.000999499874937461,4188.612,389.32,1422.685,3.99995043263839,0,2,0,4,1500,64,0,0
61,strict,1000,-0.00269698546898159,0.0856270060263498,0.0846150811819341,0.988182176495762,0.944,0.00727076337120113,0.999,0.000999499874937461,3969.269,371.906,1404.505,3.99995043263839,0,2,0,4,1500,64,0,0
62,delayed,1000,-0.00447038270819745,0.0763698785850154,0.0750918184137065,0.983264865743028,0.94,0.00750999334220744,0.999,0.000999499874937461,4111.007,380.989,1422.755,3.99632141958041,0,4,0,4,1500,68,0,0
62,naive,1000,-0.00442610605468165,0.0763396246286833,0.0750898633141229,0.983628930314508,0.94,0.00750999334220744,0.999,0.000999499874937461,4111.13,380.989,1422.755,3.99632141958041,0,4,0,4,1500,68,0,0
62,strict,1000,-0.00478155480318139,0.0763538122243886,0.0757845832024965,0.992544851326883,0.945,0.00720936890441875,0.998,0.00141279864099595,3946.835,368.415,1418.42,3.99632141958041,0,4,0,4,1500,68,0,0
63,delayed,1000,-0.00111357531171765,0.0688411425686856,0.06745882038198,0.979920115571493,0.949,0.00695693898205238,1,0,4032.174,373.048,1422.766,4.00342688858424,0,6,0,4,1500,72,0,0
63,naive,1000,-0.00106561765750344,0.0687712460416474,0.067454784346213,0.980857381955284,0.95,0.00689202437604511,1,0,4032.298,373.048,1422.766,4.00342688858424,0,6,0,4,1500,72,0,0
63,strict,1000,-0.00120220208619786,0.0698173121894909,0.0682549364641737,0.977621943951712,0.944,0.00727076337120113,1,0,3879.603,361.128,1416.558,4.00342688858424,0,6,0,4,1500,72,0,0
64,delayed,1000,0.00641211962182151,0.0863900674363784,0.0885892676484872,1.02545663265894,0.941,0.00745110730026082,0.994,0.00244213021765835,3917.491,346.264,1354.224,4.00033205164518,0.15142,2,0.15,4,1500,64,0.00955915600221909,0
64,naive,1000,0.00654921376739736,0.0865054718940066,0.0886010272409322,1.02422454095728,0.941,0.00745110730026082,0.994,0.00244213021765835,3917.588,346.264,1354.224,4.00033205164518,0.15142,2,0.15,4,1500,64,0.00955915600221909,0
64,strict,1000,0.0064700194899793,0.0874342617399609,0.0896439060435708,1.0252720645161,0.945,0.00720936890441875,0.995,0.00223047080231955,3698.416,329.819,1334.901,4.00033205164518,0.15142,2,0.15,4,1500,64,0.00955915600221909,0
65,delayed,1000,0.00047166547839185,0.0795794274971069,0.0790695325453867,0.993592628550403,0.951,0.00682634602111555,1,0,3829.731,341.672,1365.884,4.00191970891294,0.150633333333333,4,0.15,4,1500,68,0.0079620714643161,0
65,naive,1000,0.000592973495137514,0.0796441030454302,0.0790858128830524,0.992990188337494,0.951,0.00682634602111555,1,0,3829.868,341.672,1365.884,4.00191970891294,0.150633333333333,4,0.15,4,1500,68,0.0079620714643161,0
65,strict,1000,0.000324803982685866,0.0803475857676358,0.0798423583874881,0.993711978084707,0.949,0.00695693898205238,1,0,3664.662,329.442,1358.611,4.00191970891294,0.150633333333333,4,0.15,4,1500,68,0.0079620714643161,0
66,delayed,1000,-0.00365853191589783,0.072925500136603,0.0714958256576572,0.980395410710003,0.937,0.00768316341099159,1,0,3742.153,334.141,1372.382,4.00436885429405,0.151600666666667,6,0.15,4,1500,72,0.00698707460980971,0
66,naive,1000,-0.00357032156897836,0.0729428834251377,0.0714984001299419,0.980197063409506,0.937,0.00768316341099159,1,0,3742.269,334.141,1372.382,4.00436885429405,0.151600666666667,6,0.15,4,1500,72,0.00698707460980971,0
66,strict,1000,-0.00306968576081413,0.0735986924935956,0.0724163718580057,0.98393557554446,0.939,0.00756828910652864,1,0,3589.775,322.737,1361.95,4.00436885429405,0.151600666666667,6,0.15,4,1500,72,0.00698707460980971,0
67,delayed,1000,0.000235280207796488,0.0950330699984745,0.0943168618394909,0.992463590211333,0.947,0.00708456067798138,0.985,0.00384382621875652,3625.044,304.312,1279.13,3.99740835667802,0.300804,2,0.3,4,1500,64,0.0210163600188013,0
67,naive,1000,0.000200361082966069,0.0949400975549553,0.0942984205948517,0.993241243935607,0.944,0.00727076337120113,0.986,0.00371537346709587,3625.183,304.312,1279.13,3.99740835667802,0.300804,2,0.3,4,1500,64,0.0210163600188013,0
67,strict,1000,0.000831777044036313,0.0970145826366002,0.0956293015864489,0.985720898729831,0.947,0.00708456067798138,0.988,0.00344325427466518,3405.713,288.597,1258.172,3.99740835667802,0.300804,2,0.3,4,1500,64,0.0210163600188013,0
68,delayed,1000,0.000643581823173083,0.0830571667687925,0.0843618957426581,1.01570880665238,0.951,0.00682634602111555,0.999,0.000999499874937461,3521.744,300.742,1300.525,4.0006116587387,0.299323333333333,4,0.3,4,1500,68,0.0176194142527554,0
68,naive,1000,0.000790768421366836,0.083088087806175,0.084372063407756,1.01545318511332,0.951,0.00682634602111555,0.999,0.000999499874937461,3521.853,300.742,1300.525,4.0006116587387,0.299323333333333,4,0.3,4,1500,68,0.0176194142527554,0
68,strict,1000,0.000897531768630606,0.0838624254612545,0.0853503845390304,1.01774285765755,0.951,0.00682634602111555,0.999,0.000999499874937461,3355.997,288.832,1289.717,4.0006116587387,0.299323333333333,4,0.3,4,1500,68,0.0176194142527554,0
69,delayed,1000,0.00134210998536791,0.075072843544276,0.0761946771124167,1.01494326730117,0.953,0.00669260786241059,1,0,3430.158,294.681,1315.102,3.99788782075512,0.299112666666667,6,0.3,4,1500,72,0.0153225304453787,0
69,naive,1000,0.00137770348918305,0.0750895712323193,0.0761973398232958,1.01475262906415,0.954,0.00662449998113065,1,0,3430.275,294.681,1315.102,3.99788782075512,0.299112666666667,6,0.3,4,1500,72,0.0153225304453787,0
69,strict,1000,0.00138915035297532,0.0761848085688437,0.0772466869435866,1.01393819049612,0.956,0.00648567652600714,0.999,0.000999499874937461,3278.675,283.816,1300.273,3.99788782075512,0.299112666666667,6,0.3,4,1500,72,0.0153225304453787,0
70,delayed,1000,0.000902887406701577,0.105413291812357,0.106257229628781,1.00800599053416,0.953,0.00669260786241059,0.971,0.00530650544143696,3170.903,241.424,1159.367,4.00092232593073,0.497812,2,0.5,4,1500,64,0.0413844682497951,0
70,naive,1000,0.00103711130160799,0.10550346312765,0.106264602211134,1.00721435165179,0.952,0.00675988165576884,0.972,0.0052168956286282,3171.018,241.424,1159.367,4.00092232593073,0.497812,2,0.5,4,1500,64,0.0413844682497951,0
70,strict,1000,0.00162174164137911,0.107402080389859,0.108037699628714,1.00591812781045,0.953,0.00669260786241059,0.963,0.00596917079668525,2950.986,227.06,1135.433,4.00092232593073,0.497812,2,0.5,4,1500,64,0.0413844682497951,0
71,delayed,1000,-0.00204189356116356,0.0988526756480775,0.094421656727267,0.955175528717247,0.94,0.00750999334220744,0.981,0.00431729081716764,3045.495,237.819,1194.428,4.00078198687347,0.499367333333333,4,0.5,4,1500,68,0.0350036899739846,0
71,naive,1000,-0.00189737377190169,0.0988108459817623,0.0944283268854964,0.95564738817159,0.936,0.00773976743836661,0.981,0.00431729081716764,3045.613,237.819,1194.428,4.00078198687347,0.499367333333333,4,0.5,4,1500,68,0.0350036899739846,0
71,strict,1000,-0.00174264197104134,0.0996329426115639,0.0957482256675192,0.961009713833406,0.936,0.00773976743836661,0.98,0.00442718872423573,2881.014,226.757,1177.555,4.00078198687347,0.499367333333333,4,0.5,4,1500,68,0.0350036899739846,0
72,delayed,1000,-0.0015616852060985,0.0806894177601116,0.0850549513199876,1.0541029255268,0.963,0.00596917079668525,0.998,0.00141279864099595,2947.123,235.493,1220.623,3.99951647902602,0.500073333333333,6,0.5,4,1500,72,0.0305818734380316,0
72,naive,1000,-0.00150181550568451,0.0807695992242243,0.0850513458742286,1.05301185955025,0.962,0.00604615580348373,0.997,0.00172945077987204,2947.242,235.493,1220.623,3.99951647902602,0.500073333333333,6,0.5,4,1500,72,0.0305818734380316,0
72,strict,1000,-0.000474049309552319,0.0828029617984909,0.0864459836465382,1.04399627463705,0.958,0.00634318531969546,0.996,0.00199599599197994,2795.809,225.212,1197.596,3.99951647902602,0.500073333333333,6,0.5,4,1500,72,0.0305818734380316,0
73,delayed,1000,0.00393008516824897,0.150106493711358,0.153094765449385,1.0199076779701,0.953,0.00669260786241059,0.761,0.0134862522592453,1353.338,116.338,465.929,8.68348702386591,0,2,0,10,500,64,0,0
73,naive,1000,0.00531756492482128,0.149948335179293,0.153182339150328,1.02156745499821,0.953,0.00669260786241059,0.765,0.0134080199880519,1377.071,116.338,465.929,8.68348702386591,0,2,0,10,500,64,0,0
73,strict,1000,0.00547887285239441,0.1600191321384,0.161426506903272,1.00879504060586,0.944,0.00727076337120113,0.734,0.0139729739139526,1073.651,100.365,393.6,8.68348702386591,0,2,0,10,500,64,0,0
74,delayed,1000,0.00952789203650568,0.137123992260261,0.135993932482674,0.991758847164818,0.946,0.00714730718522718,0.853,0.0111978122863352,1323.965,116.44,466.422,9.01907325619384,0,4,0,10,500,68,0,0
74,naive,1000,0.0108359580180097,0.137355095046897,0.136100907706667,0.990869014798456,0.946,0.00714730718522718,0.85,0.0112915897906362,1355.686,116.44,466.422,9.01907325619384,0,4,0,10,500,68,0,0
74,strict,1000,0.00946098481663422,0.143423391675443,0.141060314817924,0.983523769519645,0.945,0.00720936890441875,0.835,0.0117377595817941,1100.852,103.728,426.514,9.01907325619384,0,4,0,10,500,68,0,0
75,delayed,1000,0.00646797427799747,0.122195083067589,0.121796521056849,0.99673831384427,0.948,0.00702111102319284,0.925,0.00832916562447884,1300.994,114.801,466.697,9.19556379876616,0,6,0,10,500,72,0,0
75,naive,1000,0.00797765122863508,0.122248280297726,0.121852086603973,0.996759106199383,0.948,0.00702111102319284,0.921,0.00852988862764339,1333.838,114.801,466.697,9.19556379876616,0,6,0,10,500,72,0,0
75,strict,1000,0.00667240994368633,0.126111737455933,0.125689850571042,0.996654658056408,0.948,0.00702111102319284,0.905,0.00927227048785787,1117.989,104.326,445.474,9.19556379876616,0,6,0,10,500,72,0,0
76,delayed,1000,-0.00387841970682225,0.165072078269249,0.163856744780459,0.99263755868629,0.953,0.00669260786241059,0.702,0.0144636095080032,1250.991,101.46,437.523,8.69654704360847,0.151702,2,0.15,10,500,64,0.00946065826051822,0
76,naive,1000,-0.00279938243392835,0.164479529911478,0.163656230402345,0.994994516888661,0.957,0.00641490451994416,0.697,0.0145324120503102,1274.977,101.46,437.523,8.69654704360847,0.151702,2,0.15,10,500,64,0.00946065826051822,0
76,strict,1000,-0.00536282366483954,0.175655514624904,0.17467700083449,0.994429359120871,0.94,0.00750999334220744,0.646,0.0151223014121528,970.783,86.011,364.483,8.69654704360847,0.151702,2,0.15,10,500,64,0.00946065826051822,0
77,delayed,1000,0.00430255755963355,0.148095301291956,0.143322049624666,0.967769053942637,0.939,0.00756828910652864,0.809,0.0124305671632472,1226.512,103.521,443.194,9.01747472752374,0.148522,4,0.15,10,500,68,0.00790928663755782,0
77,naive,1000,0.00553233238774279,0.148667515300829,0.143301472736872,0.963905749328633,0.939,0.00756828910652864,0.807,0.0124800240384384,1258.406,103.521,443.194,9.01747472752374,0.148522,4,0.15,10,500,68,0.00790928663755782,0
77,strict,1000,0.00506938601458203,0.151632413378091,0.148925305547362,0.982146905332308,0.939,0.00756828910652864,0.792,0.0128349522788361,1004.18,90.937,401.648,9.01747472752374,0.148522,4,0.15,10,500,68,0.00790928663755782,0
78,delayed,1000,-0.000186793854642656,0.130241065613402,0.129285001197843,0.992659270629768,0.949,0.00695693898205238,0.875,0.0104582503316759,1203.354,102.43,446.553,9.19488755704728,0.147204,6,0.15,10,500,72,0.00681480539501541,0
78,naive,1000,0.00206843233749398,0.13074301870291,0.129439187640173,0.99002752823308,0.946,0.00714730718522718,0.877,0.0103860964755773,1236.334,102.43,446.553,9.19488755704728,0.147204,6,0.15,10,500,72,0.00681480539501541,0
78,strict,1000,-0.000343811954989238,0.136566901945344,0.133850503688517,0.98010939533567,0.946,0.00714730718522718,0.847,0.0113838042850358,1020.65,92.43,422.705,9.19488755704728,0.147204,6,0.15,10,500,72,0.00681480539501541,0
79,delayed,1000,0.00296037849169628,0.178820526398647,0.174674334954131,0.976813671629213,0.942,0.00739161687318817,0.646,0.0151223014121528,1143.264,87.979,407.006,8.68334406747054,0.303548,2,0.3,10,500,64,0.0215374942769801,0
79,naive,1000,0.00454541545521115,0.178096946041341,0.174847299062686,0.981753494089109,0.944,0.00727076337120113,0.649,0.0150930116279025,1166.821,87.979,407.006,8.68334406747054,0.303548,2,0.3,10,500,64,0.0215374942769801,0
79,strict,1000,0.00387698383922251,0.189505734863703,0.186870212908178,0.986092653304553,0.949,0.00695693898205238,0.599,0.0154983547513922,864.039,73.118,333.729,8.68334406747054,0.303548,2,0.3,10,500,64,0.0215374942769801,0
80,delayed,1000,0.00477371110411083,0.161948347114101,0.15606355224607,0.963662519729915,0.94,0.00750999334220744,0.747,0.0137473997541353,1115.674,88.29,415.965,9.01787349134663,0.303146,4,0.3,10,500,68,0.0183510301023199,0
80,naive,1000,0.00592763659889642,0.161954719732693,0.15581892879529,0.962114157910743,0.939,0.00756828910652864,0.752,0.0136563538325572,1147.439,88.29,415.965,9.01787349134663,0.303146,4,0.3,10,500,68,0.0183510301023199,0
80,strict,1000,0.0029203109656723,0.167206334582673,0.163224299281512,0.976184901659981,0.943,0.00733150734842434,0.725,0.0141200212464429,893.211,76.262,372.599,9.01787349134663,0.303146,4,0.3,10,500,68,0.0183510301023199,0
81,delayed,1000,0.00218061793135716,0.14546929478561,0.138584857740037,0.952674294216394,0.942,0.00739161687318817,0.819,0.0121753439376471,1093.897,88.318,423.004,9.19315277972709,0.301862,6,0.3,10,500,72,0.0157218351722718,0
81,naive,1000,0.00339652507534477,0.144751582174161,0.138801646773024,0.958895541507945,0.941,0.00745110730026082,0.818,0.0122014753206323,1126.734,88.318,423.004,9.19315277972709,0.301862,6,0.3,10,500,72,0.0157218351722718,0
