auc_cell_id,phase,regime,gamma,theta,delta,entry_sd,replicate,outer_seed,bootstrap_seed,method,strict_target_summary_auc,rows,events,subjects,estimate,estimated_se,covered,reject_half,converged,error
2,focused,B,-4,0,0,4,426,1200004426,1800013426,delayed,0.606872722458343,1757,144,649,0.610132105702735,0.0357407527504596,1,1,1,""
2,focused,B,-4,0,0,4,427,1200004427,1800011427,naive,0.606872722458343,1729,143,641,0.598068657834105,0.0314177963301444,1,1,1,""
2,focused,B,-4,0,0,4,427,1200004427,1800012427,strict,0.606872722458343,1511,134,621,0.565233695276735,0.0373974701940199,1,0,1,""
2,focused,B,-4,0,0,4,427,1200004427,1800013427,delayed,0.606872722458343,1725,143,641,0.597686191679012,0.0288831881222707,1,1,1,""
2,focused,B,-4,0,0,4,428,1200004428,1800011428,naive,0.606872722458343,1766,142,653,0.612389988344566,0.039151050816067,1,1,1,""
2,focused,B,-4,0,0,4,428,1200004428,1800012428,strict,0.606872722458343,1561,132,629,0.598896592179895,0.0412555512101562,1,1,1,""
2,focused,B,-4,0,0,4,428,1200004428,1800013428,delayed,0.606872722458343,1764,142,653,0.613018959408373,0.0433048261666427,1,1,1,""
2,focused,B,-4,0,0,4,429,1200004429,1800011429,naive,0.606872722458343,1773,142,648,0.657076682994275,0.0337101679980685,1,1,1,""
2,focused,B,-4,0,0,4,429,1200004429,1800012429,strict,0.606872722458343,1548,134,632,0.63575044713075,0.032416294226423,1,1,1,""
2,focused,B,-4,0,0,4,429,1200004429,1800013429,delayed,0.606872722458343,1767,142,648,0.656810590475057,0.0268992316967607,1,1,1,""
2,focused,B,-4,0,0,4,430,1200004430,1800011430,naive,0.606872722458343,1805,136,659,0.587133547940711,0.0355674090519181,1,1,1,""
2,focused,B,-4,0,0,4,430,1200004430,1800012430,strict,0.606872722458343,1573,116,640,0.60594478296253,0.0411291659704326,1,1,1,""
2,focused,B,-4,0,0,4,430,1200004430,1800013430,delayed,0.606872722458343,1803,136,659,0.580407067012384,0.0401197634889559,1,1,1,""
2,focused,B,-4,0,0,4,431,1200004431,1800011431,naive,0.606872722458343,1744,155,640,0.558066657414608,0.0376750379582309,1,0,1,""
2,focused,B,-4,0,0,4,431,1200004431,1800012431,strict,0.606872722458343,1533,142,622,0.549825500236009,0.0381593138596455,1,0,1,""
2,focused,B,-4,0,0,4,431,1200004431,1800013431,delayed,0.606872722458343,1742,155,640,0.558096157824421,0.0385647077869911,1,0,1,""
2,focused,B,-4,0,0,4,432,1200004432,1800011432,naive,0.606872722458343,1763,125,650,0.602414853449555,0.0368539555368974,1,1,1,""
2,focused,B,-4,0,0,4,432,1200004432,1800012432,strict,0.606872722458343,1569,118,637,0.59141343630103,0.0391235221352145,1,1,1,""
2,focused,B,-4,0,0,4,432,1200004432,1800013432,delayed,0.606872722458343,1761,125,650,0.604676971511401,0.0338877219927791,1,1,1,""
2,focused,B,-4,0,0,4,433,1200004433,1800011433,naive,0.606872722458343,1692,137,624,0.598896626281208,0.0313457765225171,1,1,1,""
2,focused,B,-4,0,0,4,433,1200004433,1800012433,strict,0.606872722458343,1505,128,611,0.578029199668796,0.0348023163754691,1,1,1,""
2,focused,B,-4,0,0,4,433,1200004433,1800013433,delayed,0.606872722458343,1687,137,624,0.595231328444843,0.0329011387021003,1,1,1,""
2,focused,B,-4,0,0,4,434,1200004434,1800011434,naive,0.606872722458343,1744,128,642,0.626182120589227,0.0318206985747944,1,1,1,""
2,focused,B,-4,0,0,4,434,1200004434,1800012434,strict,0.606872722458343,1512,122,627,0.604030991202415,0.0357465479404136,1,1,1,""
2,focused,B,-4,0,0,4,434,1200004434,1800013434,delayed,0.606872722458343,1740,128,642,0.629521620542953,0.0399134177443875,1,1,1,""
2,focused,B,-4,0,0,4,435,1200004435,1800011435,naive,0.606872722458343,1755,157,643,0.688915133372621,0.0335538498535329,0,1,1,""
2,focused,B,-4,0,0,4,435,1200004435,1800012435,strict,0.606872722458343,1521,150,623,0.668888650552442,0.0354585568691485,1,1,1,""
2,focused,B,-4,0,0,4,435,1200004435,1800013435,delayed,0.606872722458343,1746,157,643,0.68936291470905,0.0345818541471707,0,1,1,""
2,focused,B,-4,0,0,4,436,1200004436,1800011436,naive,0.606872722458343,1808,164,655,0.60299099821585,0.03632849505384,1,1,1,""
2,focused,B,-4,0,0,4,436,1200004436,1800012436,strict,0.606872722458343,1575,150,640,0.590269645815504,0.0307365885998082,1,1,1,""
2,focused,B,-4,0,0,4,436,1200004436,1800013436,delayed,0.606872722458343,1808,164,655,0.598086766901461,0.0258443478492691,1,1,1,""
2,focused,B,-4,0,0,4,437,1200004437,1800011437,naive,0.606872722458343,1785,153,654,0.604289524935921,0.0318016252930952,1,1,1,""
2,focused,B,-4,0,0,4,437,1200004437,1800012437,strict,0.606872722458343,1579,140,639,0.597599135680883,0.0364474559846455,1,1,1,""
2,focused,B,-4,0,0,4,437,1200004437,1800013437,delayed,0.606872722458343,1779,153,654,0.604314757361587,0.0339451119947265,1,1,1,""
2,focused,B,-4,0,0,4,438,1200004438,1800011438,naive,0.606872722458343,1747,138,647,0.577264785183307,0.0336203063781609,1,1,1,""
2,focused,B,-4,0,0,4,438,1200004438,1800012438,strict,0.606872722458343,1537,132,632,0.555556217603768,0.0368092499677579,1,0,1,""
2,focused,B,-4,0,0,4,438,1200004438,1800013438,delayed,0.606872722458343,1742,138,647,0.5818112575701,0.0351805582685949,1,1,1,""
2,focused,B,-4,0,0,4,439,1200004439,1800011439,naive,0.606872722458343,1705,129,626,0.601677584143311,0.0371859838724957,1,1,1,""
2,focused,B,-4,0,0,4,439,1200004439,1800012439,strict,0.606872722458343,1523,122,615,0.585531202901684,0.0346613752588852,1,1,1,""
2,focused,B,-4,0,0,4,439,1200004439,1800013439,delayed,0.606872722458343,1699,129,626,0.603392061201503,0.0344062307979366,1,1,1,""
2,focused,B,-4,0,0,4,440,1200004440,1800011440,naive,0.606872722458343,1690,149,622,0.570415849951023,0.0373030808111972,1,0,1,""
2,focused,B,-4,0,0,4,440,1200004440,1800012440,strict,0.606872722458343,1474,132,604,0.576514753624674,0.0375456782785595,1,1,1,""
2,focused,B,-4,0,0,4,440,1200004440,1800013440,delayed,0.606872722458343,1685,149,622,0.564906820830529,0.0366868123317912,1,0,1,""
2,focused,B,-4,0,0,4,441,1200004441,1800011441,naive,0.606872722458343,1818,131,664,0.649532900760339,0.0308654209583924,1,1,1,""
2,focused,B,-4,0,0,4,441,1200004441,1800012441,strict,0.606872722458343,1572,123,644,0.637169531550626,0.0403260430951956,1,1,1,""
2,focused,B,-4,0,0,4,441,1200004441,1800013441,delayed,0.606872722458343,1812,131,664,0.652445517091446,0.0391818914754531,1,1,1,""
2,focused,B,-4,0,0,4,442,1200004442,1800011442,naive,0.606872722458343,1750,121,654,0.645351616897663,0.0267553924810404,1,1,1,""
2,focused,B,-4,0,0,4,442,1200004442,1800012442,strict,0.606872722458343,1531,114,637,0.616948862355871,0.0364391025947518,1,1,1,""
2,focused,B,-4,0,0,4,442,1200004442,1800013442,delayed,0.606872722458343,1747,121,654,0.644873119147713,0.0324615471396425,1,1,1,""
2,focused,B,-4,0,0,4,443,1200004443,1800011443,naive,0.606872722458343,1733,125,633,0.583959613350247,0.0390891057346099,1,1,1,""
2,focused,B,-4,0,0,4,443,1200004443,1800012443,strict,0.606872722458343,1557,119,618,0.56658810612607,0.0363294963563189,1,0,1,""
2,focused,B,-4,0,0,4,443,1200004443,1800013443,delayed,0.606872722458343,1729,125,633,0.583361103470955,0.035270011490662,1,1,1,""
2,focused,B,-4,0,0,4,444,1200004444,1800011444,naive,0.606872722458343,1692,168,628,0.611922746001699,0.0303167486018285,1,1,1,""
2,focused,B,-4,0,0,4,444,1200004444,1800012444,strict,0.606872722458343,1476,154,604,0.610033405445994,0.032997966677701,1,1,1,""
2,focused,B,-4,0,0,4,444,1200004444,1800013444,delayed,0.606872722458343,1689,168,628,0.609948835676647,0.0290478592180941,1,1,1,""
2,focused,B,-4,0,0,4,445,1200004445,1800011445,naive,0.606872722458343,1683,155,626,0.612931876685936,0.0321488603772691,1,1,1,""
2,focused,B,-4,0,0,4,445,1200004445,1800012445,strict,0.606872722458343,1461,139,602,0.599149967129673,0.0346532119135483,1,1,1,""
2,focused,B,-4,0,0,4,445,1200004445,1800013445,delayed,0.606872722458343,1678,155,626,0.610659473606133,0.0359955401675839,1,1,1,""
2,focused,B,-4,0,0,4,446,1200004446,1800011446,naive,0.606872722458343,1782,166,655,0.599288963258171,0.0326244292935679,1,1,1,""
2,focused,B,-4,0,0,4,446,1200004446,1800012446,strict,0.606872722458343,1585,154,639,0.590320202972611,0.0325922198062228,1,1,1,""
2,focused,B,-4,0,0,4,446,1200004446,1800013446,delayed,0.606872722458343,1778,166,655,0.59650375326841,0.0343199276595631,1,1,1,""
2,focused,B,-4,0,0,4,447,1200004447,1800011447,naive,0.606872722458343,1728,126,645,0.571331140950502,0.0383649085180515,1,0,1,""
2,focused,B,-4,0,0,4,447,1200004447,1800012447,strict,0.606872722458343,1501,117,628,0.559242822072293,0.0397255600704358,1,0,1,""
2,focused,B,-4,0,0,4,447,1200004447,1800013447,delayed,0.606872722458343,1719,126,645,0.575007791300461,0.0423362549587084,1,0,1,""
2,focused,B,-4,0,0,4,448,1200004448,1800011448,naive,0.606872722458343,1778,149,653,0.645268156533928,0.0349657454216789,1,1,1,""
2,focused,B,-4,0,0,4,448,1200004448,1800012448,strict,0.606872722458343,1585,143,637,0.633209089666068,0.0324643511720306,1,1,1,""
2,focused,B,-4,0,0,4,448,1200004448,1800013448,delayed,0.606872722458343,1772,149,653,0.646470490492322,0.0319376110834579,1,1,1,""
2,focused,B,-4,0,0,4,449,1200004449,1800011449,naive,0.606872722458343,1766,155,641,0.636869391972092,0.0294786615407561,1,1,1,""
2,focused,B,-4,0,0,4,449,1200004449,1800012449,strict,0.606872722458343,1552,148,626,0.611501891936534,0.0284366827391125,1,1,1,""
2,focused,B,-4,0,0,4,449,1200004449,1800013449,delayed,0.606872722458343,1760,155,641,0.633385558561526,0.0283805669147645,1,1,1,""
2,focused,B,-4,0,0,4,450,1200004450,1800011450,naive,0.606872722458343,1784,145,646,0.698105763114528,0.0346444494043599,0,1,1,""
2,focused,B,-4,0,0,4,450,1200004450,1800012450,strict,0.606872722458343,1586,139,627,0.675960699263382,0.0378133092843193,1,1,1,""
2,focused,B,-4,0,0,4,450,1200004450,1800013450,delayed,0.606872722458343,1781,145,646,0.700861309212026,0.0329343617432549,0,1,1,""
2,focused,B,-4,0,0,4,451,1200004451,1800011451,naive,0.606872722458343,1714,136,629,0.592843171301039,0.0351197319226395,1,1,1,""
2,focused,B,-4,0,0,4,451,1200004451,1800012451,strict,0.606872722458343,1514,124,612,0.591448938825331,0.0387329701524817,1,1,1,""
2,focused,B,-4,0,0,4,451,1200004451,1800013451,delayed,0.606872722458343,1710,136,629,0.596123081628828,0.0402306733829928,1,1,1,""
2,focused,B,-4,0,0,4,452,1200004452,1800011452,naive,0.606872722458343,1753,161,649,0.656997465621115,0.0287790408804806,1,1,1,""
2,focused,B,-4,0,0,4,452,1200004452,1800012452,strict,0.606872722458343,1520,150,633,0.638990854223645,0.0361162033949296,1,1,1,""
2,focused,B,-4,0,0,4,452,1200004452,1800013452,delayed,0.606872722458343,1749,161,649,0.658051194134804,0.0311349720312055,1,1,1,""
2,focused,B,-4,0,0,4,453,1200004453,1800011453,naive,0.606872722458343,1764,119,643,0.651523646992916,0.0424038391238818,1,1,1,""
2,focused,B,-4,0,0,4,453,1200004453,1800012453,strict,0.606872722458343,1555,114,625,0.6389972351399,0.0380425071646224,1,1,1,""
2,focused,B,-4,0,0,4,453,1200004453,1800013453,delayed,0.606872722458343,1760,119,643,0.651860977788667,0.0393762941831946,1,1,1,""
2,focused,B,-4,0,0,4,454,1200004454,1800011454,naive,0.606872722458343,1758,146,644,0.646562443660213,0.0307295213295777,1,1,1,""
2,focused,B,-4,0,0,4,454,1200004454,1800012454,strict,0.606872722458343,1536,137,629,0.630374604738487,0.0342361124212379,1,1,1,""
2,focused,B,-4,0,0,4,454,1200004454,1800013454,delayed,0.606872722458343,1753,146,644,0.643962003766637,0.0308939229595686,1,1,1,""
2,focused,B,-4,0,0,4,455,1200004455,1800011455,naive,0.606872722458343,1737,139,646,0.65273860932982,0.030134164729846,1,1,1,""
2,focused,B,-4,0,0,4,455,1200004455,1800012455,strict,0.606872722458343,1511,129,620,0.636147469743568,0.0262831557697704,1,1,1,""
2,focused,B,-4,0,0,4,455,1200004455,1800013455,delayed,0.606872722458343,1732,139,646,0.650453131762325,0.0284284515441889,1,1,1,""
2,focused,B,-4,0,0,4,456,1200004456,1800011456,naive,0.606872722458343,1701,144,628,0.648771022194776,0.0321551219772029,1,1,1,""
2,focused,B,-4,0,0,4,456,1200004456,1800012456,strict,0.606872722458343,1512,135,612,0.633166448278173,0.031802185122371,1,1,1,""
2,focused,B,-4,0,0,4,456,1200004456,1800013456,delayed,0.606872722458343,1698,144,628,0.646435885190594,0.0322117068835033,1,1,1,""
2,focused,B,-4,0,0,4,457,1200004457,1800011457,naive,0.606872722458343,1755,164,649,0.622348761308656,0.0349880567706211,1,1,1,""
2,focused,B,-4,0,0,4,457,1200004457,1800012457,strict,0.606872722458343,1535,157,631,0.600904691533033,0.0316982753865809,1,1,1,""
2,focused,B,-4,0,0,4,457,1200004457,1800013457,delayed,0.606872722458343,1752,164,649,0.624975241125447,0.0372350296941495,1,1,1,""
2,focused,B,-4,0,0,4,458,1200004458,1800011458,naive,0.606872722458343,1755,131,644,0.687849585135899,0.0260794536820183,0,1,1,""
2,focused,B,-4,0,0,4,458,1200004458,1800012458,strict,0.606872722458343,1544,125,618,0.666995772317754,0.0347917702782592,1,1,1,""
2,focused,B,-4,0,0,4,458,1200004458,1800013458,delayed,0.606872722458343,1752,131,644,0.683603112211354,0.0307311533830337,0,1,1,""
2,focused,B,-4,0,0,4,459,1200004459,1800011459,naive,0.606872722458343,1777,150,650,0.613237970585175,0.0324756418404793,1,1,1,""
2,focused,B,-4,0,0,4,459,1200004459,1800012459,strict,0.606872722458343,1568,139,628,0.596260104266234,0.0334438764573573,1,1,1,""
2,focused,B,-4,0,0,4,459,1200004459,1800013459,delayed,0.606872722458343,1774,150,650,0.609820814635556,0.0370624785473226,1,1,1,""
2,focused,B,-4,0,0,4,460,1200004460,1800011460,naive,0.606872722458343,1716,142,641,0.626484980418829,0.0335757743292182,1,1,1,""
2,focused,B,-4,0,0,4,460,1200004460,1800012460,strict,0.606872722458343,1500,132,622,0.604682283083719,0.0334065439088972,1,1,1,""
2,focused,B,-4,0,0,4,460,1200004460,1800013460,delayed,0.606872722458343,1711,142,641,0.628013674354822,0.0333745780546478,1,1,1,""
2,focused,B,-4,0,0,4,461,1200004461,1800011461,naive,0.606872722458343,1730,157,637,0.6270381532009,0.0331279306219828,1,1,1,""
2,focused,B,-4,0,0,4,461,1200004461,1800012461,strict,0.606872722458343,1506,148,618,0.614387030379559,0.0305616824703906,1,1,1,""
2,focused,B,-4,0,0,4,461,1200004461,1800013461,delayed,0.606872722458343,1727,157,637,0.628133750228739,0.0325787827112767,1,1,1,""
2,focused,B,-4,0,0,4,462,1200004462,1800011462,naive,0.606872722458343,1765,117,648,0.658316614211388,0.0398491765248079,1,1,1,""
2,focused,B,-4,0,0,4,462,1200004462,1800012462,strict,0.606872722458343,1541,110,627,0.644225406113809,0.0354290670256454,1,1,1,""
2,focused,B,-4,0,0,4,462,1200004462,1800013462,delayed,0.606872722458343,1758,117,648,0.657479828039476,0.0316599885945062,1,1,1,""
2,focused,B,-4,0,0,4,463,1200004463,1800011463,naive,0.606872722458343,1720,131,642,0.583867575171967,0.0317544804552551,1,1,1,""
2,focused,B,-4,0,0,4,463,1200004463,1800012463,strict,0.606872722458343,1514,124,628,0.568528334450119,0.0306121388592031,1,1,1,""
2,focused,B,-4,0,0,4,463,1200004463,1800013463,delayed,0.606872722458343,1714,131,642,0.584745241286879,0.032131944337312,1,1,1,""
2,focused,B,-4,0,0,4,464,1200004464,1800011464,naive,0.606872722458343,1784,141,649,0.599677420375453,0.0428529196502023,1,1,1,""
2,focused,B,-4,0,0,4,464,1200004464,1800012464,strict,0.606872722458343,1586,136,640,0.583270380844899,0.0352436487244053,1,1,1,""
2,focused,B,-4,0,0,4,464,1200004464,1800013464,delayed,0.606872722458343,1780,141,649,0.605156030757255,0.0412729543281833,1,1,1,""
2,focused,B,-4,0,0,4,465,1200004465,1800011465,naive,0.606872722458343,1743,147,644,0.594793344736624,0.0382588167393496,1,1,1,""
2,focused,B,-4,0,0,4,465,1200004465,1800012465,strict,0.606872722458343,1521,130,623,0.622753418378105,0.0379013535615789,1,1,1,""
2,focused,B,-4,0,0,4,465,1200004465,1800013465,delayed,0.606872722458343,1737,147,644,0.5934207040378,0.042145878695376,1,1,1,""
2,focused,B,-4,0,0,4,466,1200004466,1800011466,naive,0.606872722458343,1709,145,635,0.611612648836007,0.0331436781620048,1,1,1,""
2,focused,B,-4,0,0,4,466,1200004466,1800012466,strict,0.606872722458343,1502,137,617,0.589857069551334,0.0350787749764525,1,1,1,""
2,focused,B,-4,0,0,4,466,1200004466,1800013466,delayed,0.606872722458343,1705,145,635,0.610256147484612,0.0364385092858852,1,1,1,""
2,focused,B,-4,0,0,4,467,1200004467,1800011467,naive,0.606872722458343,1773,125,659,0.640815853067366,0.0453648896406193,1,1,1,""
2,focused,B,-4,0,0,4,467,1200004467,1800012467,strict,0.606872722458343,1592,118,643,0.627987791683382,0.0375998086349585,1,1,1,""
2,focused,B,-4,0,0,4,467,1200004467,1800013467,delayed,0.606872722458343,1770,125,659,0.643645666224463,0.0350393141790065,1,1,1,""
2,focused,B,-4,0,0,4,468,1200004468,1800011468,naive,0.606872722458343,1812,125,655,0.611686995381583,0.0327883234380201,1,1,1,""
2,focused,B,-4,0,0,4,468,1200004468,1800012468,strict,0.606872722458343,1618,114,641,0.609191767320307,0.0312014935997846,1,1,1,""
2,focused,B,-4,0,0,4,468,1200004468,1800013468,delayed,0.606872722458343,1809,125,655,0.610491923853633,0.0372202337699542,1,1,1,""
2,focused,B,-4,0,0,4,469,1200004469,1800011469,naive,0.606872722458343,1776,141,652,0.574688505720942,0.0379844243594718,1,1,1,""
2,focused,B,-4,0,0,4,469,1200004469,1800012469,strict,0.606872722458343,1567,133,641,0.548596556823332,0.0330757681560785,1,0,1,""
2,focused,B,-4,0,0,4,469,1200004469,1800013469,delayed,0.606872722458343,1773,141,652,0.572004320556677,0.0413089878959259,1,0,1,""
2,focused,B,-4,0,0,4,470,1200004470,1800011470,naive,0.606872722458343,1772,139,647,0.607244000209259,0.035725152300181,1,1,1,""
2,focused,B,-4,0,0,4,470,1200004470,1800012470,strict,0.606872722458343,1535,132,627,0.57876748098908,0.0442309213015137,1,0,1,""
2,focused,B,-4,0,0,4,470,1200004470,1800013470,delayed,0.606872722458343,1765,139,647,0.611288169315473,0.036855838328612,1,1,1,""
2,focused,B,-4,0,0,4,471,1200004471,1800011471,naive,0.606872722458343,1773,118,641,0.638553157745137,0.036448942683321,1,1,1,""
2,focused,B,-4,0,0,4,471,1200004471,1800012471,strict,0.606872722458343,1559,114,626,0.616335362872377,0.0396672843154307,1,1,1,""
2,focused,B,-4,0,0,4,471,1200004471,1800013471,delayed,0.606872722458343,1766,118,641,0.639626519935464,0.0343904108143411,1,1,1,""
2,focused,B,-4,0,0,4,472,1200004472,1800011472,naive,0.606872722458343,1716,127,634,0.635802493209127,0.0410659087124796,1,1,1,""
2,focused,B,-4,0,0,4,472,1200004472,1800012472,strict,0.606872722458343,1518,121,618,0.620294593684118,0.0349383077017165,1,1,1,""
2,focused,B,-4,0,0,4,472,1200004472,1800013472,delayed,0.606872722458343,1709,127,634,0.636417782948166,0.0392315058268211,1,1,1,""
2,focused,B,-4,0,0,4,473,1200004473,1800011473,naive,0.606872722458343,1743,147,640,0.690982540114418,0.0245873876476894,0,1,1,""
2,focused,B,-4,0,0,4,473,1200004473,1800012473,strict,0.606872722458343,1522,141,619,0.662320421282051,0.0261551799164703,0,1,1,""
2,focused,B,-4,0,0,4,473,1200004473,1800013473,delayed,0.606872722458343,1740,147,640,0.693500965540038,0.0259349771968104,0,1,1,""
2,focused,B,-4,0,0,4,474,1200004474,1800011474,naive,0.606872722458343,1784,151,658,0.641392609780919,0.027298820968461,1,1,1,""
2,focused,B,-4,0,0,4,474,1200004474,1800012474,strict,0.606872722458343,1559,141,639,0.621685501392446,0.0317153892007409,1,1,1,""
2,focused,B,-4,0,0,4,474,1200004474,1800013474,delayed,0.606872722458343,1778,151,658,0.637573133483718,0.0340980735036929,1,1,1,""
2,focused,B,-4,0,0,4,475,1200004475,1800011475,naive,0.606872722458343,1747,141,640,0.602043453198287,0.0332630570396884,1,1,1,""
2,focused,B,-4,0,0,4,475,1200004475,1800012475,strict,0.606872722458343,1540,128,621,0.597001932944826,0.0303683010902642,1,1,1,""
2,focused,B,-4,0,0,4,475,1200004475,1800013475,delayed,0.606872722458343,1742,141,640,0.601601371300052,0.036184840615063,1,1,1,""
2,focused,B,-4,0,0,4,476,1200004476,1800011476,naive,0.606872722458343,1749,139,637,0.619106452633568,0.0411688123196012,1,1,1,""
2,focused,B,-4,0,0,4,476,1200004476,1800012476,strict,0.606872722458343,1556,131,627,0.605284966888149,0.0393784901361397,1,1,1,""
2,focused,B,-4,0,0,4,476,1200004476,1800013476,delayed,0.606872722458343,1747,139,637,0.620678930408774,0.039354045459151,1,1,1,""
2,focused,B,-4,0,0,4,477,1200004477,1800011477,naive,0.606872722458343,1797,137,651,0.607098183463401,0.0385301656463854,1,1,1,""
2,focused,B,-4,0,0,4,477,1200004477,1800012477,strict,0.606872722458343,1576,124,627,0.605924205652021,0.0284430913297913,1,1,1,""
2,focused,B,-4,0,0,4,477,1200004477,1800013477,delayed,0.606872722458343,1793,137,651,0.602132643847697,0.0360679183205501,1,1,1,""
2,focused,B,-4,0,0,4,478,1200004478,1800011478,naive,0.606872722458343,1709,158,632,0.618450979888537,0.0347994874194292,1,1,1,""
2,focused,B,-4,0,0,4,478,1200004478,1800012478,strict,0.606872722458343,1496,151,614,0.588547514998258,0.0337393207382903,1,1,1,""
2,focused,B,-4,0,0,4,478,1200004478,1800013478,delayed,0.606872722458343,1704,158,632,0.619828063531128,0.0304716547880369,1,1,1,""
2,focused,B,-4,0,0,4,479,1200004479,1800011479,naive,0.606872722458343,1738,131,643,0.58462793067425,0.0350740749869039,1,1,1,""
2,focused,B,-4,0,0,4,479,1200004479,1800012479,strict,0.606872722458343,1529,117,623,0.576219940775062,0.03471357321881,1,1,1,""
2,focused,B,-4,0,0,4,479,1200004479,1800013479,delayed,0.606872722458343,1734,131,643,0.576137332966921,0.0317242752636474,1,1,1,""
2,focused,B,-4,0,0,4,480,1200004480,1800011480,naive,0.606872722458343,1775,138,641,0.609315209242902,0.0310721922220272,1,1,1,""
2,focused,B,-4,0,0,4,480,1200004480,1800012480,strict,0.606872722458343,1556,130,628,0.578740968731148,0.0332616425659736,1,1,1,""
2,focused,B,-4,0,0,4,480,1200004480,1800013480,delayed,0.606872722458343,1771,138,641,0.60487220527715,0.0282823549045897,1,1,1,""
2,focused,B,-4,0,0,4,481,1200004481,1800011481,naive,0.606872722458343,1746,126,647,0.667166498549698,0.0359598651231123,1,1,1,""
2,focused,B,-4,0,0,4,481,1200004481,1800012481,strict,0.606872722458343,1509,118,620,0.645330496934703,0.0347707653321959,1,1,1,""
2,focused,B,-4,0,0,4,481,1200004481,1800013481,delayed,0.606872722458343,1743,126,647,0.66604644439208,0.0333647639269831,1,1,1,""
2,focused,B,-4,0,0,4,482,1200004482,1800011482,naive,0.606872722458343,1726,138,627,0.569265435581711,0.0382632922994256,1,0,1,""
2,focused,B,-4,0,0,4,482,1200004482,1800012482,strict,0.606872722458343,1515,129,613,0.561650722086539,0.0411798974633821,1,0,1,""
2,focused,B,-4,0,0,4,482,1200004482,1800013482,delayed,0.606872722458343,1724,138,627,0.573723216071423,0.0379830111643031,1,0,1,""
2,focused,B,-4,0,0,4,483,1200004483,1800011483,naive,0.606872722458343,1780,157,643,0.629786409936908,0.0378640130255153,1,1,1,""
2,focused,B,-4,0,0,4,483,1200004483,1800012483,strict,0.606872722458343,1555,148,626,0.625077425250941,0.0321058668890331,1,1,1,""
2,focused,B,-4,0,0,4,483,1200004483,1800013483,delayed,0.606872722458343,1773,157,643,0.6347744811642,0.0322230144742644,1,1,1,""
2,focused,B,-4,0,0,4,484,1200004484,1800011484,naive,0.606872722458343,1737,150,638,0.641908379191214,0.0343667946754507,1,1,1,""
2,focused,B,-4,0,0,4,484,1200004484,1800012484,strict,0.606872722458343,1540,145,621,0.612013554690141,0.0338551732687962,1,1,1,""
2,focused,B,-4,0,0,4,484,1200004484,1800013484,delayed,0.606872722458343,1732,150,638,0.639607914271276,0.0340983404547422,1,1,1,""
2,focused,B,-4,0,0,4,485,1200004485,1800011485,naive,0.606872722458343,1720,153,634,0.64734441658951,0.0287625376968935,1,1,1,""
2,focused,B,-4,0,0,4,485,1200004485,1800012485,strict,0.606872722458343,1491,147,615,0.612127290545741,0.0339977525642856,1,1,1,""
2,focused,B,-4,0,0,4,485,1200004485,1800013485,delayed,0.606872722458343,1715,153,634,0.646109976039614,0.0333703303408603,1,1,1,""
2,focused,B,-4,0,0,4,486,1200004486,1800011486,naive,0.606872722458343,1747,151,643,0.606909622583509,0.036279996131169,1,1,1,""
2,focused,B,-4,0,0,4,486,1200004486,1800012486,strict,0.606872722458343,1532,134,616,0.612359798027291,0.0369793816232628,1,1,1,""
2,focused,B,-4,0,0,4,486,1200004486,1800013486,delayed,0.606872722458343,1740,151,643,0.605146360148474,0.0402617783599107,1,1,1,""
2,focused,B,-4,0,0,4,487,1200004487,1800011487,naive,0.606872722458343,1772,139,651,0.621422112991835,0.0359309137399135,1,1,1,""
2,focused,B,-4,0,0,4,487,1200004487,1800012487,strict,0.606872722458343,1554,131,639,0.605143470821726,0.0348164212877509,1,1,1,""
2,focused,B,-4,0,0,4,487,1200004487,1800013487,delayed,0.606872722458343,1768,139,651,0.622576869830044,0.0337606301316779,1,1,1,""
2,focused,B,-4,0,0,4,488,1200004488,1800011488,naive,0.606872722458343,1748,167,652,0.616672555428643,0.0290317305486955,1,1,1,""
2,focused,B,-4,0,0,4,488,1200004488,1800012488,strict,0.606872722458343,1546,156,632,0.604924292195151,0.0308767673392556,1,1,1,""
2,focused,B,-4,0,0,4,488,1200004488,1800013488,delayed,0.606872722458343,1743,167,652,0.615050348827292,0.0360465813624022,1,1,1,""
2,focused,B,-4,0,0,4,489,1200004489,1800011489,naive,0.606872722458343,1738,155,639,0.614013369455118,0.0317870988163034,1,1,1,""
2,focused,B,-4,0,0,4,489,1200004489,1800012489,strict,0.606872722458343,1521,144,621,0.59703838043921,0.0369626079086613,1,1,1,""
2,focused,B,-4,0,0,4,489,1200004489,1800013489,delayed,0.606872722458343,1736,155,639,0.616049237646874,0.0294153634283054,1,1,1,""
2,focused,B,-4,0,0,4,490,1200004490,1800011490,naive,0.606872722458343,1729,130,640,0.553325776809756,0.040176473661385,1,0,1,""
2,focused,B,-4,0,0,4,490,1200004490,1800012490,strict,0.606872722458343,1511,114,623,0.560623808065012,0.0383928640532927,1,0,1,""
2,focused,B,-4,0,0,4,490,1200004490,1800013490,delayed,0.606872722458343,1726,130,640,0.553807662850881,0.0407014293020118,1,0,1,""
2,focused,B,-4,0,0,4,491,1200004491,1800011491,naive,0.606872722458343,1770,122,645,0.574319656618445,0.0371822424279758,1,1,1,""
2,focused,B,-4,0,0,4,491,1200004491,1800012491,strict,0.606872722458343,1549,114,625,0.556582221321698,0.0376153849087436,1,0,1,""
